vignette_id,scenario_id,scenario_label,framing_id,framing_label,model,run_number,model_short,word_count,format_density,questions,avg_sent_len,coleman_liau,first_person,second_person,hedging,fk_grade
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,moonshotai/kimi-k2.5,9,Kimi K2.5,532,12.406,0.5639,10.04,12.68,0.0,0.9398,1.5038,9.37
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,9,Kimi K2.5,819,7.326,0.1221,13.65,15.62,0.1221,0.4884,2.442,13.49
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,9,Kimi K2.5,579,7.5993,2.5907,11.82,11.98,0.5181,2.5907,1.5544,9.26
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,moonshotai/kimi-k2.5,9,Kimi K2.5,616,6.8182,0.8117,16.21,10.97,0.1623,1.461,1.1364,10.14
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,9,Kimi K2.5,753,4.7809,0.2656,16.37,11.73,0.3984,5.4449,1.992,10.12
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,moonshotai/kimi-k2.5,9,Kimi K2.5,479,10.0209,0.0,12.28,12.93,0.0,3.1315,2.5052,9.79
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,moonshotai/kimi-k2.5,9,Kimi K2.5,623,4.4944,1.7657,15.57,11.78,0.1605,3.5313,0.9631,9.78
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,9,Kimi K2.5,844,7.5829,0.0,13.61,12.6,0.0,1.5403,2.6066,11.17
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,9,Kimi K2.5,344,4.3605,0.2907,11.47,6.9,0.2907,8.7209,2.6163,4.66
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,moonshotai/kimi-k2.5,9,Kimi K2.5,728,4.6703,0.2747,14.56,9.21,0.5495,5.6319,2.8846,7.4
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,9,Kimi K2.5,771,4.799,0.0,14.28,12.19,0.0,4.5396,2.4643,10.39
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,moonshotai/kimi-k2.5,9,Kimi K2.5,465,9.0323,0.0,15.0,12.82,0.0,1.7204,3.4409,11.91
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,moonshotai/kimi-k2.5,9,Kimi K2.5,705,7.5177,0.5674,12.59,10.58,1.2766,3.2624,1.1348,9.3
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,9,Kimi K2.5,662,11.1782,0.1511,13.79,12.19,0.0,0.9063,1.9637,12.09
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,9,Kimi K2.5,618,4.5307,0.0,15.07,10.57,0.4854,5.5016,2.2654,9.29
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,moonshotai/kimi-k2.5,9,Kimi K2.5,649,5.3929,0.1541,16.23,10.4,0.1541,2.7735,1.849,10.19
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,9,Kimi K2.5,818,5.868,0.2445,16.69,10.5,0.1222,4.5232,1.956,9.89
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,moonshotai/kimi-k2.5,9,Kimi K2.5,432,9.0278,0.0,16.62,13.96,0.0,1.6204,3.2407,12.47
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,moonshotai/kimi-k2.5,9,Kimi K2.5,603,5.6385,0.4975,16.3,11.86,0.8292,2.9851,1.4925,10.67
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,9,Kimi K2.5,465,6.4516,0.0,22.14,14.6,0.0,1.2903,3.0108,15.0
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,9,Kimi K2.5,616,5.0325,0.0,16.65,9.66,0.0,4.5455,1.461,9.14
S07_F,S07,Heart Palpitations,F,Humor / Irony,moonshotai/kimi-k2.5,9,Kimi K2.5,428,6.7757,0.0,14.27,11.68,0.2336,2.8037,3.0374,9.66
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,9,Kimi K2.5,757,2.9062,0.0,17.6,9.89,0.6605,5.5482,2.642,9.72
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,moonshotai/kimi-k2.5,9,Kimi K2.5,596,12.7517,0.0,12.96,13.38,0.0,2.5168,1.8456,11.38
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,moonshotai/kimi-k2.5,9,Kimi K2.5,989,5.0556,0.0,14.98,10.44,0.5056,3.64,1.9211,10.04
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,9,Kimi K2.5,1291,10.9992,0.0775,13.59,12.68,0.0775,1.2393,1.7816,11.65
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,9,Kimi K2.5,744,0.8065,0.0,20.67,9.74,0.5376,6.1828,2.5538,10.53
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,moonshotai/kimi-k2.5,9,Kimi K2.5,781,4.4814,0.128,21.69,9.9,0.2561,4.6095,1.4085,11.11
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,9,Kimi K2.5,499,5.6112,0.0,13.13,10.44,0.2004,3.8076,0.8016,8.28
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,moonshotai/kimi-k2.5,9,Kimi K2.5,369,7.8591,0.0,13.18,11.42,0.0,1.355,2.168,8.54
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,moonshotai/kimi-k2.5,9,Kimi K2.5,598,7.1906,0.0,15.33,9.48,0.1672,3.01,1.505,8.48
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,9,Kimi K2.5,730,11.9178,0.0,13.52,13.86,0.0,0.411,1.0959,11.52
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,9,Kimi K2.5,265,7.5472,0.0,13.95,11.26,0.0,6.4151,0.7547,8.64
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,moonshotai/kimi-k2.5,9,Kimi K2.5,371,5.6604,0.0,16.13,9.01,0.0,2.6954,1.3477,8.51
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,9,Kimi K2.5,633,7.425,0.158,15.07,11.37,0.4739,2.6856,2.0537,9.45
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,moonshotai/kimi-k2.5,9,Kimi K2.5,335,11.0448,0.0,13.96,16.82,0.0,1.791,1.4925,13.7
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,moonshotai/kimi-k2.5,9,Kimi K2.5,494,8.502,0.2024,13.35,12.76,0.8097,3.4413,0.4049,10.18
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,9,Kimi K2.5,893,8.0627,0.112,19.41,15.61,0.0,1.9037,0.7839,14.75
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,9,Kimi K2.5,505,6.3366,0.0,14.03,11.61,0.198,3.7624,1.9802,9.2
S10_F,S10,Persistent Headaches,F,Humor / Irony,moonshotai/kimi-k2.5,9,Kimi K2.5,659,7.739,0.1517,17.81,12.97,0.1517,1.9727,1.5175,11.91
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,10,Kimi K2.5,588,3.0612,0.1701,16.33,9.16,0.3401,7.8231,1.8707,8.96
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,moonshotai/kimi-k2.5,10,Kimi K2.5,806,8.1886,0.6203,13.9,10.44,0.8685,4.8387,2.1092,8.99
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,moonshotai/kimi-k2.5,10,Kimi K2.5,1049,6.101,0.0953,13.28,8.47,0.286,5.3384,0.9533,7.32
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,10,Kimi K2.5,723,9.2669,0.0,17.21,14.56,0.0,2.4896,1.9364,13.97
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,10,Kimi K2.5,632,1.7405,0.3165,14.36,7.57,0.3165,6.8038,0.3165,6.89
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,moonshotai/kimi-k2.5,10,Kimi K2.5,428,2.5701,0.4673,15.29,10.54,0.4673,6.3084,1.4019,9.06
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,10,Kimi K2.5,744,3.0914,0.1344,17.71,8.1,0.8065,6.3172,1.4785,8.18
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,moonshotai/kimi-k2.5,10,Kimi K2.5,761,4.862,0.0,15.53,8.43,0.3942,4.4678,2.4967,7.82
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,moonshotai/kimi-k2.5,10,Kimi K2.5,583,4.4597,0.1715,16.66,10.2,0.1715,5.1458,1.8868,8.98
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,10,Kimi K2.5,716,8.9385,0.0,12.34,14.7,0.2793,1.676,1.8156,11.95
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,10,Kimi K2.5,659,4.8558,0.607,16.9,8.86,0.4552,5.9181,1.9727,7.94
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,moonshotai/kimi-k2.5,10,Kimi K2.5,702,5.1282,0.1425,15.95,9.35,0.5698,3.7037,2.1368,8.32
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,10,Kimi K2.5,699,4.1488,0.0,18.89,12.61,0.7153,4.0057,1.2876,11.33
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,moonshotai/kimi-k2.5,10,Kimi K2.5,965,8.601,0.3109,13.22,12.95,0.1036,1.4508,1.2435,10.3
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,moonshotai/kimi-k2.5,10,Kimi K2.5,908,7.8194,0.0,13.97,14.05,0.2203,3.0837,1.4317,11.22
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,10,Kimi K2.5,735,8.2993,0.0,15.98,13.59,0.2721,1.3605,1.7687,12.75
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,10,Kimi K2.5,896,6.5848,0.0,14.93,12.9,0.2232,4.2411,1.5625,11.0
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,moonshotai/kimi-k2.5,10,Kimi K2.5,507,6.3116,0.1972,16.35,11.51,0.789,3.1558,1.5779,9.87
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,10,Kimi K2.5,819,5.8608,0.2442,16.71,10.71,0.1221,1.5873,2.5641,10.16
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,moonshotai/kimi-k2.5,10,Kimi K2.5,557,7.0018,0.3591,16.38,13.59,0.0,0.7181,1.9749,12.01
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,moonshotai/kimi-k2.5,10,Kimi K2.5,721,7.767,0.8322,15.34,11.7,0.1387,0.8322,0.6935,10.2
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,10,Kimi K2.5,752,10.3723,0.0,14.46,16.5,0.133,0.7979,1.7287,14.14
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,10,Kimi K2.5,702,4.2735,0.4274,18.47,10.19,0.7123,2.2792,1.7094,10.14
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,moonshotai/kimi-k2.5,10,Kimi K2.5,597,5.8626,0.5025,17.56,13.53,0.335,1.5075,2.1776,12.17
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,10,Kimi K2.5,780,4.4872,0.0,12.58,10.9,0.1282,6.6667,2.9487,8.09
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,moonshotai/kimi-k2.5,10,Kimi K2.5,588,7.6531,0.0,14.0,12.16,0.0,3.0612,2.381,10.04
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,moonshotai/kimi-k2.5,10,Kimi K2.5,622,1.9293,0.0,18.29,9.87,1.2862,5.1447,1.4469,9.3
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,10,Kimi K2.5,969,6.5015,0.0,18.28,13.36,0.0,0.2064,2.064,13.28
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,10,Kimi K2.5,325,5.2308,0.0,9.03,6.56,0.9231,4.6154,3.3846,4.34
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,moonshotai/kimi-k2.5,10,Kimi K2.5,657,3.5008,0.4566,13.98,7.65,0.9132,5.9361,1.3699,6.69
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,10,Kimi K2.5,747,4.4177,0.1339,15.56,11.6,0.0,2.9451,4.0161,10.75
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,moonshotai/kimi-k2.5,10,Kimi K2.5,462,6.71,0.2165,12.83,9.51,0.0,2.1645,1.9481,8.72
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,moonshotai/kimi-k2.5,10,Kimi K2.5,975,6.1538,0.2051,15.73,10.05,0.5128,2.2564,1.8462,9.73
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,10,Kimi K2.5,898,6.9042,0.0,15.48,13.61,0.1114,1.6704,1.8931,12.98
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,10,Kimi K2.5,675,3.2593,0.2963,17.31,9.53,0.2963,5.6296,1.4815,9.41
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,moonshotai/kimi-k2.5,10,Kimi K2.5,602,7.4751,0.1661,15.05,10.77,0.4983,3.1561,1.3289,10.41
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,10,Kimi K2.5,887,5.4115,0.2255,18.87,10.61,0.1127,4.0586,1.4656,10.29
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,moonshotai/kimi-k2.5,10,Kimi K2.5,368,8.9674,0.0,14.72,13.27,0.2717,1.3587,4.0761,11.63
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,moonshotai/kimi-k2.5,10,Kimi K2.5,719,6.9541,0.9736,13.57,11.25,1.5299,1.8081,1.669,9.43
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,10,Kimi K2.5,676,5.7692,0.0,19.31,13.36,0.1479,0.8876,2.3669,13.74
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,10,Kimi K2.5,799,6.383,0.7509,14.27,11.02,0.3755,5.0063,1.2516,8.88
S07_F,S07,Heart Palpitations,F,Humor / Irony,moonshotai/kimi-k2.5,10,Kimi K2.5,455,6.3736,0.0,13.79,10.91,0.2198,4.6154,2.4176,8.75
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,10,Kimi K2.5,596,3.3557,0.3356,18.06,9.8,0.5034,5.2013,1.8456,9.77
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,moonshotai/kimi-k2.5,10,Kimi K2.5,566,11.1307,0.1767,12.04,14.48,0.1767,1.5901,2.4735,12.12
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,moonshotai/kimi-k2.5,10,Kimi K2.5,1010,4.8515,0.099,15.78,11.04,1.0891,3.3663,1.2871,10.48
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,10,Kimi K2.5,1372,10.1312,0.0,14.91,12.68,0.1458,1.6764,1.0204,12.24
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,10,Kimi K2.5,671,2.6826,1.0432,12.9,8.91,0.5961,7.4516,1.4903,7.26
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,moonshotai/kimi-k2.5,10,Kimi K2.5,551,5.6261,0.1815,15.74,9.99,0.0,3.6298,2.1779,9.55
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,10,Kimi K2.5,519,5.7803,0.1927,13.66,9.67,0.1927,4.2389,1.5414,8.27
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,moonshotai/kimi-k2.5,10,Kimi K2.5,260,7.3077,0.0,13.68,10.15,0.0,1.5385,2.6923,8.4
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,moonshotai/kimi-k2.5,10,Kimi K2.5,395,6.0759,0.0,16.46,9.87,0.2532,3.7975,1.2658,8.69
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,10,Kimi K2.5,787,9.2757,0.0,20.71,15.2,0.0,1.5248,1.3977,14.8
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,10,Kimi K2.5,368,5.9783,0.0,13.63,8.49,1.087,6.25,0.5435,7.2
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,moonshotai/kimi-k2.5,10,Kimi K2.5,355,5.9155,0.0,15.43,10.56,0.2817,3.3803,1.9718,9.08
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,10,Kimi K2.5,667,8.9955,0.0,15.16,13.36,0.1499,2.6987,1.949,11.07
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,moonshotai/kimi-k2.5,10,Kimi K2.5,360,8.8889,0.0,15.65,16.22,0.0,1.9444,1.6667,13.62
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,moonshotai/kimi-k2.5,10,Kimi K2.5,621,8.6957,0.3221,12.94,12.32,0.4831,2.2544,0.9662,9.69
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,10,Kimi K2.5,678,8.2596,0.0,19.37,14.66,0.0,1.4749,1.9174,13.98
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,10,Kimi K2.5,540,5.1852,0.0,21.6,10.93,0.5556,3.7037,2.037,11.63
S10_F,S10,Persistent Headaches,F,Humor / Irony,moonshotai/kimi-k2.5,10,Kimi K2.5,819,7.0818,0.0,16.71,11.3,0.1221,2.442,1.8315,10.44
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,openai/gpt-5.3-chat,1,GPT-5.3,278,1.0791,0.0,14.63,8.53,0.3597,3.9568,1.4388,7.69
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,openai/gpt-5.3-chat,1,GPT-5.3,343,10.4956,0.0,10.39,7.86,0.2915,3.7901,1.7493,5.84
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,openai/gpt-5.3-chat,1,GPT-5.3,531,5.0847,0.1883,12.95,8.18,0.3766,5.6497,1.1299,6.66
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,openai/gpt-5.3-chat,1,GPT-5.3,432,11.1111,0.0,13.94,11.83,0.0,1.8519,2.7778,10.6
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,openai/gpt-5.3-chat,1,GPT-5.3,316,1.8987,0.3165,12.64,5.96,1.2658,5.3797,0.9494,5.77
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,openai/gpt-5.3-chat,1,GPT-5.3,356,3.9326,0.0,14.24,7.46,0.5618,5.8989,1.4045,6.93
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,openai/gpt-5.3-chat,1,GPT-5.3,373,1.0724,0.0,16.95,9.39,1.3405,5.3619,0.5362,8.83
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,openai/gpt-5.3-chat,1,GPT-5.3,234,5.9829,0.0,13.76,6.47,0.4274,3.8462,2.5641,6.42
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,openai/gpt-5.3-chat,1,GPT-5.3,262,1.145,0.0,17.47,8.63,0.7634,4.9618,1.5267,8.38
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,openai/gpt-5.3-chat,1,GPT-5.3,300,8.0,0.0,13.04,12.31,0.3333,2.0,3.6667,10.07
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,openai/gpt-5.3-chat,1,GPT-5.3,416,2.4038,0.9615,13.42,7.0,1.2019,5.2885,1.6827,5.81
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,openai/gpt-5.3-chat,1,GPT-5.3,394,2.5381,0.0,14.07,7.83,1.0152,3.2995,2.2843,6.67
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,openai/gpt-5.3-chat,1,GPT-5.3,425,1.8824,0.0,18.48,9.99,0.7059,3.0588,2.5882,9.33
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,openai/gpt-5.3-chat,1,GPT-5.3,406,8.3744,0.0,11.28,10.73,0.4926,1.7241,1.9704,7.79
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,openai/gpt-5.3-chat,1,GPT-5.3,510,1.3725,0.1961,22.17,10.62,0.5882,2.9412,1.5686,11.41
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,openai/gpt-5.3-chat,1,GPT-5.3,360,3.8889,0.0,15.0,13.28,0.2778,1.3889,2.5,11.73
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,openai/gpt-5.3-chat,1,GPT-5.3,352,1.9886,0.0,13.54,11.53,0.8523,2.5568,2.2727,8.6
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,openai/gpt-5.3-chat,1,GPT-5.3,452,2.6549,0.0,14.58,10.14,0.6637,2.8761,2.4336,7.85
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,openai/gpt-5.3-chat,1,GPT-5.3,413,2.6634,0.2421,19.67,10.76,0.9685,1.937,2.6634,10.71
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,openai/gpt-5.3-chat,1,GPT-5.3,319,4.3887,0.0,15.95,13.15,0.0,1.8809,1.5674,11.35
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,openai/gpt-5.3-chat,1,GPT-5.3,465,4.9462,0.8602,14.53,10.12,0.2151,1.5054,2.3656,8.96
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,openai/gpt-5.3-chat,1,GPT-5.3,458,11.7904,0.0,11.74,13.7,0.2183,1.0917,3.0568,11.22
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,openai/gpt-5.3-chat,1,GPT-5.3,376,4.5213,0.266,15.67,10.38,0.5319,2.3936,0.7979,9.22
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,openai/gpt-5.3-chat,1,GPT-5.3,403,2.7295,0.2481,21.21,9.27,0.9926,2.7295,1.4888,10.37
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,openai/gpt-5.3-chat,1,GPT-5.3,462,0.8658,0.0,15.4,8.69,0.2165,3.0303,2.381,7.66
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,openai/gpt-5.3-chat,1,GPT-5.3,271,8.1181,0.0,12.32,8.4,0.369,3.69,2.214,6.67
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,openai/gpt-5.3-chat,1,GPT-5.3,403,0.0,0.0,20.15,7.53,0.9926,3.9702,0.9926,8.99
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,openai/gpt-5.3-chat,1,GPT-5.3,508,13.189,0.0,11.55,10.04,0.3937,0.1969,2.7559,9.07
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,openai/gpt-5.3-chat,1,GPT-5.3,293,4.0956,0.6826,11.72,7.14,0.6826,4.7782,1.3652,5.13
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,openai/gpt-5.3-chat,1,GPT-5.3,382,5.7592,0.0,12.73,7.3,0.5236,3.6649,2.356,6.18
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,openai/gpt-5.3-chat,1,GPT-5.3,388,4.3814,0.0,13.86,9.87,0.5155,3.866,3.0928,8.97
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,openai/gpt-5.3-chat,1,GPT-5.3,308,9.0909,0.0,11.41,9.82,0.0,1.9481,4.2208,8.21
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,openai/gpt-5.3-chat,1,GPT-5.3,519,8.0925,0.3854,14.42,9.43,0.3854,2.6975,2.3121,8.59
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,openai/gpt-5.3-chat,1,GPT-5.3,486,10.2881,0.2058,12.15,13.05,0.2058,1.2346,2.4691,11.68
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,openai/gpt-5.3-chat,1,GPT-5.3,261,1.1494,0.0,16.31,6.74,1.1494,6.5134,1.1494,6.87
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,openai/gpt-5.3-chat,1,GPT-5.3,308,4.2208,0.0,12.83,8.74,0.0,3.2468,2.2727,7.57
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,openai/gpt-5.3-chat,1,GPT-5.3,400,2.5,0.0,20.0,9.96,0.5,5.25,2.5,9.76
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,openai/gpt-5.3-chat,1,GPT-5.3,177,7.3446,0.0,13.62,15.41,0.0,1.6949,3.9548,11.72
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,openai/gpt-5.3-chat,1,GPT-5.3,375,8.2667,0.8,12.93,9.21,0.0,3.2,0.8,7.58
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,openai/gpt-5.3-chat,1,GPT-5.3,200,9.5,0.0,15.38,10.53,0.0,1.0,4.5,9.76
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,openai/gpt-5.3-chat,1,GPT-5.3,303,1.9802,0.0,15.95,9.26,1.6502,3.6304,1.6502,8.12
S07_F,S07,Heart Palpitations,F,Humor / Irony,openai/gpt-5.3-chat,1,GPT-5.3,374,3.4759,0.0,16.26,10.19,0.0,3.7433,2.6738,9.02
