vignette_id,scenario_id,scenario_label,framing_id,framing_label,model,run_number,model_short,pos_emotion,neg_emotion,n_sentences
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,minimax/minimax-m2.7,10,MiniMax M2.7,0.210978,0.064559,65
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,minimax/minimax-m2.7,10,MiniMax M2.7,0.286319,0.095214,21
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,minimax/minimax-m2.7,10,MiniMax M2.7,0.193286,0.074086,76
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,minimax/minimax-m2.7,10,MiniMax M2.7,0.093628,0.053379,68
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,minimax/minimax-m2.7,10,MiniMax M2.7,0.205194,0.05759,63
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,minimax/minimax-m2.7,10,MiniMax M2.7,0.259988,0.038358,38
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,minimax/minimax-m2.7,10,MiniMax M2.7,0.190425,0.072683,77
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,minimax/minimax-m2.7,10,MiniMax M2.7,0.175659,0.045784,35
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,minimax/minimax-m2.7,10,MiniMax M2.7,0.163767,0.090254,64
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,minimax/minimax-m2.7,10,MiniMax M2.7,0.092212,0.059353,36
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,minimax/minimax-m2.7,10,MiniMax M2.7,0.326044,0.041583,33
S10_F,S10,Persistent Headaches,F,Humor / Irony,minimax/minimax-m2.7,10,MiniMax M2.7,0.158121,0.064563,47
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,1,Kimi K2.5,0.250566,0.140595,31
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,moonshotai/kimi-k2.5,1,Kimi K2.5,0.194908,0.054866,55
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.246648,0.095933,65
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,1,Kimi K2.5,0.072369,0.031492,48
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.167006,0.121973,45
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,moonshotai/kimi-k2.5,1,Kimi K2.5,0.160731,0.184547,30
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,1,Kimi K2.5,0.208594,0.133076,42
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,moonshotai/kimi-k2.5,1,Kimi K2.5,0.132762,0.050857,37
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.174795,0.109753,29
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,1,Kimi K2.5,0.087362,0.027952,37
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.189125,0.072777,55
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,moonshotai/kimi-k2.5,1,Kimi K2.5,0.115399,0.12577,46
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,1,Kimi K2.5,0.356368,0.178366,40
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,moonshotai/kimi-k2.5,1,Kimi K2.5,0.107211,0.052899,47
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.122462,0.111951,45
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,1,Kimi K2.5,0.05041,0.056627,49
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.17763,0.149603,44
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,moonshotai/kimi-k2.5,1,Kimi K2.5,0.134659,0.111405,45
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,1,Kimi K2.5,0.187855,0.11432,41
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,moonshotai/kimi-k2.5,1,Kimi K2.5,0.164449,0.088874,40
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.14506,0.085892,51
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,1,Kimi K2.5,0.086223,0.036035,42
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.147573,0.093945,41
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,moonshotai/kimi-k2.5,1,Kimi K2.5,0.080242,0.05905,37
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,1,Kimi K2.5,0.25424,0.147986,62
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,moonshotai/kimi-k2.5,1,Kimi K2.5,0.246221,0.127678,44
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.111756,0.16636,36
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,1,Kimi K2.5,0.110193,0.06914,40
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.216548,0.113809,44
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,moonshotai/kimi-k2.5,1,Kimi K2.5,0.167931,0.150237,49
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,1,Kimi K2.5,0.150494,0.048205,58
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,moonshotai/kimi-k2.5,1,Kimi K2.5,0.12006,0.039622,29
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.154376,0.071205,63
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,1,Kimi K2.5,0.064605,0.037684,69
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.202496,0.132468,37
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,moonshotai/kimi-k2.5,1,Kimi K2.5,0.124448,0.076711,43
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,1,Kimi K2.5,0.199516,0.144802,56
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,moonshotai/kimi-k2.5,1,Kimi K2.5,0.096883,0.029157,25
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.145246,0.092993,48
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,1,Kimi K2.5,0.101187,0.038327,38
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.214777,0.08597,52
S07_F,S07,Heart Palpitations,F,Humor / Irony,moonshotai/kimi-k2.5,1,Kimi K2.5,0.143519,0.105639,39
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,1,Kimi K2.5,0.251049,0.175047,30
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,moonshotai/kimi-k2.5,1,Kimi K2.5,0.09698,0.055246,59
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.159514,0.064795,58
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,1,Kimi K2.5,0.070278,0.026032,65
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.246652,0.173888,49
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,moonshotai/kimi-k2.5,1,Kimi K2.5,0.117541,0.036178,31
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,1,Kimi K2.5,0.201699,0.144013,34
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,moonshotai/kimi-k2.5,1,Kimi K2.5,0.06193,0.129344,24
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.133833,0.114402,22
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,1,Kimi K2.5,0.065235,0.054546,55
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.198606,0.202027,25
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,moonshotai/kimi-k2.5,1,Kimi K2.5,0.119901,0.139745,29
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,1,Kimi K2.5,0.145937,0.102231,36
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,moonshotai/kimi-k2.5,1,Kimi K2.5,0.087915,0.109593,26
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.077784,0.059622,48
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,1,Kimi K2.5,0.070249,0.032736,36
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,1,Kimi K2.5,0.186875,0.128225,48
S10_F,S10,Persistent Headaches,F,Humor / Irony,moonshotai/kimi-k2.5,1,Kimi K2.5,0.117039,0.057044,47
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,2,Kimi K2.5,0.253687,0.131899,43
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,moonshotai/kimi-k2.5,2,Kimi K2.5,0.201007,0.061684,59
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.139824,0.103965,69
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,2,Kimi K2.5,0.090057,0.061739,42
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.219668,0.07339,37
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,moonshotai/kimi-k2.5,2,Kimi K2.5,0.175409,0.154457,35
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,2,Kimi K2.5,0.2256,0.123874,41
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,moonshotai/kimi-k2.5,2,Kimi K2.5,0.165229,0.080077,36
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.20639,0.098438,30
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,2,Kimi K2.5,0.11508,0.061707,54
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.161908,0.069288,55
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,moonshotai/kimi-k2.5,2,Kimi K2.5,0.154706,0.073424,50
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,2,Kimi K2.5,0.165514,0.124885,50
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,moonshotai/kimi-k2.5,2,Kimi K2.5,0.122468,0.075947,61
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.170373,0.116493,61
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,2,Kimi K2.5,0.064148,0.062522,41
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.163495,0.115923,46
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,moonshotai/kimi-k2.5,2,Kimi K2.5,0.149423,0.04879,49
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,2,Kimi K2.5,0.149492,0.089145,41
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,moonshotai/kimi-k2.5,2,Kimi K2.5,0.142725,0.094161,33
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.08536,0.103397,57
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,2,Kimi K2.5,0.092168,0.045962,64
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.204294,0.109735,51
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,moonshotai/kimi-k2.5,2,Kimi K2.5,0.095504,0.078814,42
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,2,Kimi K2.5,0.166167,0.114169,57
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,moonshotai/kimi-k2.5,2,Kimi K2.5,0.214107,0.112522,53
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.198079,0.149352,34
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,2,Kimi K2.5,0.087953,0.046105,58
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.277357,0.214069,25
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,moonshotai/kimi-k2.5,2,Kimi K2.5,0.113117,0.173083,36
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,2,Kimi K2.5,0.192874,0.070551,53
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,moonshotai/kimi-k2.5,2,Kimi K2.5,0.165479,0.062147,35
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.111562,0.086632,63
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,2,Kimi K2.5,0.048028,0.028509,46
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.216885,0.127872,35
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,moonshotai/kimi-k2.5,2,Kimi K2.5,0.15403,0.066107,45
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,2,Kimi K2.5,0.174741,0.078835,41
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,moonshotai/kimi-k2.5,2,Kimi K2.5,0.061918,0.038825,24
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.136888,0.083775,47
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,2,Kimi K2.5,0.133431,0.041222,30
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.195818,0.127989,41
S07_F,S07,Heart Palpitations,F,Humor / Irony,moonshotai/kimi-k2.5,2,Kimi K2.5,0.138879,0.158812,26
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,2,Kimi K2.5,0.282971,0.179316,27
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,moonshotai/kimi-k2.5,2,Kimi K2.5,0.079311,0.038304,44
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.145304,0.164295,69
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,2,Kimi K2.5,0.056324,0.03188,82
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.211907,0.184126,47
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,moonshotai/kimi-k2.5,2,Kimi K2.5,0.064634,0.110433,45
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,2,Kimi K2.5,0.214633,0.093341,33
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,moonshotai/kimi-k2.5,2,Kimi K2.5,0.109856,0.100505,21
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.137219,0.103284,27
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,2,Kimi K2.5,0.083336,0.057369,54
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.167662,0.110665,27
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,moonshotai/kimi-k2.5,2,Kimi K2.5,0.171368,0.101605,15
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,2,Kimi K2.5,0.159415,0.1139,39
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,moonshotai/kimi-k2.5,2,Kimi K2.5,0.065114,0.083822,26
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.104263,0.05768,36
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,2,Kimi K2.5,0.084704,0.05075,46
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,2,Kimi K2.5,0.210087,0.118782,34
S10_F,S10,Persistent Headaches,F,Humor / Irony,moonshotai/kimi-k2.5,2,Kimi K2.5,0.167273,0.065259,36
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,3,Kimi K2.5,0.244238,0.157611,41
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,moonshotai/kimi-k2.5,3,Kimi K2.5,0.143643,0.073396,51
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.159404,0.079734,74
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,3,Kimi K2.5,0.048232,0.031917,46
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.181137,0.166609,50
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,moonshotai/kimi-k2.5,3,Kimi K2.5,0.162413,0.146167,26
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,3,Kimi K2.5,0.231682,0.156532,38
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,moonshotai/kimi-k2.5,3,Kimi K2.5,0.144529,0.042776,46
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.223357,0.143848,27
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,3,Kimi K2.5,0.143751,0.056471,47
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.121392,0.067499,56
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,moonshotai/kimi-k2.5,3,Kimi K2.5,0.142952,0.065167,45
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,3,Kimi K2.5,0.141675,0.138342,38
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,moonshotai/kimi-k2.5,3,Kimi K2.5,0.119926,0.082901,73
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.159002,0.148149,56
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,3,Kimi K2.5,0.058738,0.06276,43
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.127246,0.143653,53
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,moonshotai/kimi-k2.5,3,Kimi K2.5,0.120434,0.084971,39
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,3,Kimi K2.5,0.190857,0.118275,42
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,moonshotai/kimi-k2.5,3,Kimi K2.5,0.117759,0.09726,28
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.098404,0.061079,47
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,3,Kimi K2.5,0.075581,0.047491,45
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.200425,0.102104,58
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,moonshotai/kimi-k2.5,3,Kimi K2.5,0.104532,0.068778,39
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,3,Kimi K2.5,0.213515,0.114009,48
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,moonshotai/kimi-k2.5,3,Kimi K2.5,0.214622,0.114601,50
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.167305,0.188593,38
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,3,Kimi K2.5,0.057975,0.038075,46
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.36777,0.226209,28
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,moonshotai/kimi-k2.5,3,Kimi K2.5,0.13983,0.155754,42
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,3,Kimi K2.5,0.175946,0.081367,39
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,moonshotai/kimi-k2.5,3,Kimi K2.5,0.11219,0.042878,42
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.133636,0.085122,45
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,3,Kimi K2.5,0.065314,0.038122,43
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.198076,0.121668,33
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,moonshotai/kimi-k2.5,3,Kimi K2.5,0.110652,0.105844,43
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,3,Kimi K2.5,0.1799,0.110114,48
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,moonshotai/kimi-k2.5,3,Kimi K2.5,0.132291,0.051615,32
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.158241,0.108705,44
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,3,Kimi K2.5,0.089058,0.052248,30
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.150024,0.160198,27
S07_F,S07,Heart Palpitations,F,Humor / Irony,moonshotai/kimi-k2.5,3,Kimi K2.5,0.147583,0.09554,27
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,3,Kimi K2.5,0.356884,0.252654,27
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,moonshotai/kimi-k2.5,3,Kimi K2.5,0.089785,0.024384,39
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.104246,0.142314,51
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,3,Kimi K2.5,0.073331,0.078727,73
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.166076,0.145467,50
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,moonshotai/kimi-k2.5,3,Kimi K2.5,0.179182,0.134107,45
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,3,Kimi K2.5,0.122261,0.130985,48
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,moonshotai/kimi-k2.5,3,Kimi K2.5,0.078407,0.107111,18
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.188146,0.105399,41
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,3,Kimi K2.5,0.064019,0.039681,47
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.194919,0.200069,22
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,moonshotai/kimi-k2.5,3,Kimi K2.5,0.107234,0.085048,21
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,moonshotai/kimi-k2.5,3,Kimi K2.5,0.113423,0.14452,52
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,moonshotai/kimi-k2.5,3,Kimi K2.5,0.084633,0.041694,30
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,moonshotai/kimi-k2.5,3,Kimi K2.5,0.096341,0.067396,52
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,moonshotai/kimi-k2.5,3,Kimi K2.5,0.060062,0.054168,49
